"_type","availability","category","list_price","name","part_number","price","quantity","rating","rating_count","seller","subcategory","thirdparty","uom"
"ProductItem","1","Reptiles","","Exo Terra ReptiClear 250 Fine Foam","48923751","5.14","","","","ValuePetSupplies","Gecko Supplies","true",""
"ProductItem","1","Reptiles","","Exo Terra ReptiClear 250 Fine Foam","48923751","6.24","","","","joshsfrogs","Gecko Supplies","true",""
"ProductItem","2","Arm & Hammer Pet Supplies","","Arm Hammer Clump Seal MicroGuard Cat Litter 14 lb","48931677","12.99","14.0","4.5773","343","Walmart","","false","lb"
"ProductItem","1","Small Animals","","Kaytee Wafer Cut Timothy Hay","489369981","31.22","","","","ADVENTURERS BAG","Gerbil Food & Treats","true",""
"ProductItem","1","Farm Animals","","Vibrant Life Poultry Starter Grower Type C Medicated Crumbles for Chicks 5 lb","489377889","5.88","5.0","","","Walmart","Vibrant Life Livestock Supplies","false","lb"
"ProductItem","1","Reptiles","","Exo Terra Gecko Cave for Reptiles Medium","489493478","16.31","","","","Walmart","Gecko Supplies","false",""
"ProductItem","1","Dogs","14.78","Pet Dog Soft Warm Fleece Pajamas Hoody Jumpsuit Puppy Heart Print Apparel","489777643","8.39","","","","Esho","Dog Apparel","true",""
"ProductItem","1","Reptiles","","Zoo Med Tropical Fruit Mixins Mango Reptile Treat 4 oz Pack of 2","489856686","20.21","2.0","","","Palatial Products","Zoo Med Turtle Food","true","pk"
"ProductItem","1","Dogs","","American Flag Cute Pet Vest Clothing Small Puppy Costume Summer Apparel","489905099","6.31","","","","ChinMing","Dog Apparel","true",""
"ProductItem","1","Horses","","Tough1 Easy Breathe Grazing Muzzle","49001192","34.79","","3.2","5","Jeffers","Horse Supplies","true",""
"ProductItem","1","Horses","","Tough1 Easy Breathe Grazing Muzzle","49001192","41.88","","3.2","5","Tackxas Saddle Leather Superstore","Horse Supplies","true",""
"ProductItem","1","Horses","","Tough1 Easy Breathe Grazing Muzzle","49001192","35.18","","3.2","5","Statelinetack","Horse Supplies","true",""
"ProductItem","1","Small Animals","","Oxbow Alfalfa Hay Small Animal Food 9 lbs","49037940","23.37","9.0","4.0","1","Walmart","Rabbit Food","false","lb"
"ProductItem","1","Horses","","Equine Horse Fly Mask Summer Spring Airflow Mesh UV Mosquitoes 73217","490464073","18.99","","","","Tackrus","Fly Repellents","true",""
"ProductItem","1","Pet Stain & Odor Remover","","Glade Automatic Spray Refill 1 CT Pet Clean Scent 62 OZ Total Air Freshener","49058534","4.98","1.0","4.9231","13","Walmart","","false","cnt"
"ProductItem","1","Horses & Farm Animals","","NEW HILASON WESTERN 81 INCH WINTER BLACK STABLE HORSE BLANKET","490616119","84.95","","","","Tackxas Saddle Leather Superstore","Horse Supplies","true",""
"ProductItem","1","Small Animals","","HO Custom Crates Small Gray FruitFood 4","491048721","11.08","","","","Modellbahn Ott Hobbies Inc","Mouse & Rat Food & Treats","true",""
"ProductItem","1","Garden Center","","SeedRanch Kentucky 31 Tall Fescue Grass Seed 10 Lbs","491201092","42.5","10.0","","","Dibbs Farms","Plants, Flowers, Trees","true","lb"
"ProductItem","1","Halloween","","Piglet Pet Costume","491278751","17.99","","","","Walmart","All Halloween Costumes","false",""
"ProductItem","1","Halloween","","Piglet Pet Costume","491278751","20.8","","","","Costume Zoo","All Halloween Costumes","true",""
"ProductItem","1","Halloween","","Piglet Pet Costume","491278751","28.32","","","","Costumes4less","All Halloween Costumes","true",""
"ProductItem","1","Halloween","","Piglet Pet Costume","491278751","31.98","","","","HalloweenCostumes","All Halloween Costumes","true",""
"ProductItem","1","Halloween","","Piglet Pet Costume","491278751","42.49","","","","Faery Nice Things Inc","All Halloween Costumes","true",""
"ProductItem","2","Dogs","69.99","Everest Pet Backpack","49129170","25.41","","2.0","1","DealYard","Dog Apparel","true",""
"ProductItem","2","Cats","","NutriVet Ear Cleanse Liquid 4oz","49130107","5.89","4.0","","","Walmart","Cat Grooming","false","oz"
"ProductItem","1","Dogs","","Motorola BARK200U ShockFree NoBark Collar with Dual Sonic Technology","49131015","57.87","1.0","","","Peazz","Dog Training & Obedience","true","fl-oz"
"ProductItem","1","Dogs","","Motorola BARK200U ShockFree NoBark Collar with Dual Sonic Technology","49131015","57.88","1.0","","","Pets with Panache Inc","Dog Training & Obedience","true","fl-oz"
"ProductItem","1","Garden Center","","100526658 Smart Seed Green Pennington","491400994","24.57","","","","Housewares America","Plants, Flowers, Trees","true",""
"ProductItem","1","Horses","","Horse Fly Sheet Summer Spring Airflow Mesh UV Purple 7311","491504232","39.99","","","","Tackrus","Fly Repellents","true",""
"ProductItem","1","Halloween","","Woody Pet Costume","491520209","17.53","","","","Walmart","All Halloween Costumes","false",""
"ProductItem","1","Halloween","60.0","Woody Pet Costume","491520209","17.53","","","","Wholesale Party and Costumes Supplies","All Halloween Costumes","true",""
"ProductItem","1","Halloween","","Woody Pet Costume","491520209","18.65","","","","BuyCostumes","All Halloween Costumes","true",""
"ProductItem","1","Halloween","","Woody Pet Costume","491520209","19.99","","","","Party City","All Halloween Costumes","true",""
"ProductItem","1","Halloween","","Woody Pet Costume","491520209","20.8","","","","Costume Zoo","All Halloween Costumes","true",""
"ProductItem","1","Halloween","","Woody Pet Costume","491520209","18.4","","","","Costume Kingdom","All Halloween Costumes","true",""
"ProductItem","1","Halloween","","Woody Pet Costume","491520209","28.32","","","","Costumes4less","All Halloween Costumes","true",""
"ProductItem","1","Halloween","","Woody Pet Costume","491520209","31.98","","","","HalloweenCostumes","All Halloween Costumes","true",""
"ProductItem","1","Halloween","","Woody Pet Costume","491520209","42.49","","","","Faery Nice Things Inc","All Halloween Costumes","true",""
"ProductItem","1","Dogs","6.99","Safari Silent Dog Training Whistle Medium","49160620","4.19","","","","AlotOfHome","Dog Training & Obedience","true",""
"ProductItem","1","Dogs","","Safari Silent Dog Training Whistle Medium","49160620","14.95","","","","VirVentures","Dog Training & Obedience","true",""
"ProductItem","1","Dogs","","Safari Silent Dog Training Whistle Medium","49160620","17.41","","","","Palatial Products","Dog Training & Obedience","true",""
"ProductItem","1","Dogs","","Safari Silent Dog Training Whistle Medium","49160620","19.44","","","","SlickBlue","Dog Training & Obedience","true",""
"ProductItem","1","Birds","","Mealworms 32oz","49161844","27.13","","","","ProMax Commerce","Wild Bird Food","true",""
"ProductItem","1","Birds","","Mealworms 32oz","49161844","27.13","","","","Toolboxsupply","Wild Bird Food","true",""
"ProductItem","1","Birds","","Mealworms 32oz","49161844","31.87","","","","Rons Home and Hardware","Wild Bird Food","true",""
"ProductItem","1","Birds","","Mealworms 32oz","49161844","31.95","","","","TrueValueSuperStore","Wild Bird Food","true",""
"ProductItem","1","Birds","42.99","Mealworms 32oz","49161844","26.8","","","","AlotOfHome","Wild Bird Food","true",""
"ProductItem","1","Nutri-Vet","7.99","NutriVet Liquid Bandage 2oz","49161900","6.1","2.0","","","Walmart","","false","oz"
"ProductItem","1","Cats","","NutriVet Scratch Not for Cats 8 oz","49162111","8.1","8.0","3.0","1","Walmart","Cat Training, Cleaning, and Behavior Aids","false","oz"
"ProductItem","1","Reptiles","","Flukers Live Moss for Hermit Crabs 07 Oz","49162552","4.38","0.7","5.0","1","Walmart","Reptile Bedding & Substrate","false","oz"
"ProductItem","1","Reptiles","","Flukers Live Moss for Hermit Crabs 07 Oz","49162552","7.38","0.7","5.0","1","joshsfrogs","Reptile Bedding & Substrate","true","oz"
"ProductItem","1","Reptiles","","Flukers Live Moss for Hermit Crabs 07 Oz","49162552","3.65","0.7","5.0","1","Ablackhorse","Reptile Bedding & Substrate","true","oz"
"ProductItem","1","Birds","","Mr Bird Wild Bird Feast Birdseed Cylinder 4 Diameter","491638316","15.21","","","","The Tentex Group","Wild Bird Food","true",""
"ProductItem","1","Cats","","NutriVet AntiItch 4oz","49171332","5.99","4.0","","","Walmart","Cat Health & Wellbeing","false","oz"
"ProductItem","1","Nutro Wholesome Essentials","32.99","NUTRO WHOLESOME ESSENTIALS Small Breed Adult Dry Dog Food FarmRaised Chicken Brown Rice and Sweet Potato Recipe 15 lb Bag","491851169","29.92","15.01","4.865","274","Walmart","","false","lb"
"ProductItem","1","Dogs","","Gen7Pets Jogger Pet Stroller Trailblazer Blue","49207210","197.49","","4.8571","7","Walmart","Dog Carriers & Travel","false",""
"ProductItem","1","Dogs","","Gen7Pets Jogger Pet Stroller Trailblazer Blue","49207210","197.49","","4.8571","7","Overstock","Dog Carriers & Travel","true",""
"ProductItem","1","Dogs","","Gen7Pets Jogger Pet Stroller Trailblazer Blue","49207210","306.35","","4.8571","7","DropAir","Dog Carriers & Travel","true",""
"ProductItem","1","Small Animals","47.05","Timothy Hay 96oz bag High quality 1st and 2nd cut Western Timothy Hay blend By Kaytee","492131164","31.79","","","","JustForYou","Guinea Pig Food","true",""
"ProductItem","1","Dogs","","Lookin Good Owl Print Dog Pajamas Blue Medium Fits 1419 Neck to Tail Pack of 4","492181855","58.83","4.0","","","Palatial Products","Dog Apparel","true","pk"
"ProductItem","1","Dogs","","Mesh Dog Muzzle for Short Nose Flat Faced Dogs pug muzzle one size Fits All","49239753","9.35","","","","Jeffers","Dog Training & Obedience","true",""
"ProductItem","1","Dogs","","Mesh Dog Muzzle for Short Nose Flat Faced Dogs pug muzzle one size Fits All","49239753","11.99","","","","SCS Direct Inc","Dog Training & Obedience","true",""
"ProductItem","2","Dogs","","Adjustable Pet Dog Breathable Mesh Muzzle Mouth Mask Anti Bark Chewing Barking Animal Accessories","492470234","","","","","unknown","Dog Training & Obedience","true",""
"ProductItem","1","Horses","","Horse Bug Mosquito Fly Sheet Summer Spring Airflow Mesh UV Neck 73149","492536794","54.99","","","","Tackrus","Fly Repellents","true",""
"ProductItem","1","Garden Center","","1825 Clear and Green Rectangular Tabletop Glass Terrarium Tower with Base","49254775","110.49","","","","Pool Central","Pots & Planters","true",""
"ProductItem","1","Birds","140.43","Mr Bird 72oz Bugs Fruit 472 Pack of 6","492644162","103.45","6.0","","","SIM Supply Inc","Bird Food","true","pk"
"ProductItem","1","Small Animals","67.54","Oxbow Orchard Grass Hay Small Animal Food 25 lbs","49268225","61.03","25.0","","","Walmart","Rabbit Food","false","lb"
"ProductItem","1","Small Animals","19.99","Unique Bargains 2 Pcs Plastic Egg Nest Shaped Washable Portable Hamster House Yellow Blue","49275844","9.3","","","","Tasharina Corp","Mouse & Rat Cages","true",""
"ProductItem","1","Small Animals","21.99","Unique Bargains 2 Pcs Plastic Egg Nest Shaped Washable Portable Hamster House Pink Blue","49281068","10.99","","","","Tasharina Corp","Mouse & Rat Cages","true",""
"ProductItem","1","Small Animals","20.99","Unique Bargains 2 Pcs Plastic Egg Nest Shaped Washable Portable Hamster House Yellow Pink","49281334","9.83","","","","Tasharina Corp","Mouse & Rat Cages","true",""
"ProductItem","1","Dogs","","ALEKO IClick Dog Training Clicker Various Colors 3pk","49291640","9.5","3.0","3.8571","7","GUDCRAFT","Dog Training & Obedience","true","pk"
"ProductItem","1","Dogs","","ALEKO IClick Dog Training Clicker Various Colors 5pk","49291641","12.15","5.0","","","Walmart","Dog Training & Obedience","false","pk"
"ProductItem","1","Dogs","","ALEKO IClick Dog Training Clicker Various Colors 5pk","49291641","13.5","5.0","","","GUDCRAFT","Dog Training & Obedience","true","pk"
"ProductItem","1","Cats","12.73","Christmas Pet Santa Claus Suit Costumes Outfit for Small Dog Cat Puppy Jumpsuit Hoodies Clothes with Hat","492938291","5.88","","","","Hadley Trading Group Corp","Cat Apparel & Collars","true",""
"ProductItem","1","Reptiles","","ZILLA PRO SOL LIGHT FIXTURE","492939489","54.99","","","","joshsfrogs","Gecko Supplies","true",""
"ProductItem","1","Reptiles","","ZILLA PRO SOL LIGHT FIXTURE","492939489","54.99","","","","VirVentures","Gecko Supplies","true",""
"ProductItem","1","Reptiles","10.26","Aquatic Turtle Banquet Block Food and calcium supplement in one By Zoo Med","493014054","7.89","","","","EFTRADING","Zoo Med Turtle Food","true",""
"ProductItem","1","Small Animals","","Clear Blue 2 Entrance Holes Hamster Gerbil Mouse House Cage Playhouse","493050088","7.99","","","","Tasharina Corp","Mouse & Rat Cages","true",""
"ProductItem","1","Small Animals","","Silent Runner Pet Exercise Wheel 12 Wide","493167054","39.99","","","","Exotic Nutrition Pet Supply","Small Animal Toys","true",""
"ProductItem","1","Sports","74.0","Barnsby 210D 200g Fill Neck Combo Horse BlanketStable Rug Brown 78","49317497","40.99","200.0","","","Shop247","Equestrian Gear","true","g"
"ProductItem","1","Sports","84.0","Barnsby 420D 200g Fill Neck Combo Horse BlanketStable Rug Navy 78","49317503","46.99","200.0","","","Shop247","Equestrian Gear","true","g"
"ProductItem","1","Sports","96.0","Barnsby 420D 300g Fill Neck Combo Horse BlanketStable Rug Navy 78","49317506","52.99","300.0","","","Shop247","Equestrian Gear","true","g"
"ProductItem","1","Sports","78.0","Barnsby 210D 300g Fill Neck Combo Horse BlanketStable Rug Brown 78","49317511","42.99","300.0","","","Shop247","Equestrian Gear","true","g"
"ProductItem","1","Horses","78.0","Barnsby 420D 300g Fill Standard Neck Horse BlanketStable Rug Black 78","49317522","42.99","300.0","","","Shop247","Horse Blankets & Fly Masks","true","g"
"ProductItem","1","Dogs","","1000 Yard Waterproof Rechargeable Remote Training Dog Collar with Vibration and Electric Shock for 1 Dog","49331378","31.99","","3.2222","36","AGPtek","Dog Training & Obedience","true",""
"ProductItem","1","Reptiles","","Zoo Med 22Gallon Repti Breeze Chameleon Kit","49335579","92.27","","1.0","1","Walmart","Gecko Tanks & Habitats","false",""
"ProductItem","1","Reptiles","","Zoo Med 22Gallon Repti Breeze Chameleon Kit","49335579","103.72","","1.0","1","joshsfrogs","Gecko Tanks & Habitats","true",""
"ProductItem","1","Reptiles","196.99","Zoo Med 22Gallon Repti Breeze Chameleon Kit","49335579","122.89","","1.0","1","AlotOfHome","Gecko Tanks & Habitats","true",""
"ProductItem","1","Reptiles","","Zoo Med 22Gallon Repti Breeze Chameleon Kit","49335579","115.28","","1.0","1","Ablackhorse","Gecko Tanks & Habitats","true",""
"ProductItem","1","Reptiles","","Zoo Med 22Gallon Repti Breeze Chameleon Kit","49335579","136.81","","1.0","1","Palatial Products","Gecko Tanks & Habitats","true",""
"ProductItem","1","Birds","","North States IndustriesVillage Collection Barn Bird Feeder Greenyellow 8 Pound Cap","49363234","21.79","8.0","","","Toolboxsupply","Wild Bird Accessories","true","lb"
"ProductItem","1","Birds","30.4","North States IndustriesVillage Collection Barn Bird Feeder Greenyellow 8 Pound Cap","49363234","22.42","8.0","","","UnbeatableSale","Wild Bird Accessories","true","lb"
"ProductItem","1","Birds","","North States IndustriesVillage Collection Barn Bird Feeder Greenyellow 8 Pound Cap","49363234","24.97","8.0","","","Ablackhorse","Wild Bird Accessories","true","lb"
"ProductItem","1","Birds","","North States IndustriesVillage Collection Barn Bird Feeder Greenyellow 8 Pound Cap","49363234","34.99","8.0","","","K Hardware","Wild Bird Accessories","true","lb"
"ProductItem","1","Birds","","North States IndustriesVillage Collection Barn Bird Feeder Greenyellow 8 Pound Cap","49363234","35.83","8.0","","","TrueValueSuperStore","Wild Bird Accessories","true","lb"
"ProductItem","1","Birds","","North States IndustriesVillage Collection Barn Bird Feeder Greenyellow 8 Pound Cap","49363234","35.93","8.0","","","AimToFind","Wild Bird Accessories","true","lb"
"ProductItem","1","Birds","","North States IndustriesVillage Collection Barn Bird Feeder Greenyellow 8 Pound Cap","49363234","40.45","8.0","","","Product Direct","Wild Bird Accessories","true","lb"
"ProductItem","1","Birds","","North States IndustriesVillage Collection Barn Bird Feeder Greenyellow 8 Pound Cap","49363234","40.96","8.0","","","Rons Home and Hardware","Wild Bird Accessories","true","lb"
"ProductItem","1","Birds","","North States IndustriesVillage Collection Barn Bird Feeder Greenyellow 8 Pound Cap","49363234","58.24","8.0","","","SlickBlue","Wild Bird Accessories","true","lb"
"ProductItem","1","Small Animals","","NBone Ferret Chew Treats Salmon Flavor 187 oz Pack of 4","493824838","24.82","4.0","","","Palatial Products","Ferret Food & Treats","true","pk"
"ProductItem","2","Sports","","WALFRONT 600D Waterproof Lightweight 70inch Horse Turnout Blanket Sheet Rug Riding AccessoryHorse Blanket Horse Turnout","493876098","37.45","","","","WALFRONT LLC","Equestrian Gear","true",""
"ProductItem","1","All Departments","16.99","Pet Hamster Gerbil Plastic Play Stand Wheel Toy Holder Blue","493967140","8.49","","1.0","1","Tasharina Corp","Unique Bargains","true",""
"ProductItem","1","Reptiles","","Rep Cal Bearded Dragon Food 8 oz Pack of 2","494048678","25.95","2.0","","","Palatial Products","Bearded Dragon Food","true","pk"
"ProductItem","1","Reptiles","","TRex Box Turtle Dry Formula","494126329","15.95","","","","Kwik Retail LLC","Turtle Food","true",""
"ProductItem","1","Farm & Ranch","","KITCHENER Heavy Duty Stainless Steel Chicken Plucker DeFeather with Soft Fingers","494189567","399.99","","","","GreatCircleUSA","Poultry Care","true",""
"ProductItem","1","Dogs","","Calm Paws Caring Collar with Calming Gel Patch for Dogs XSmall 1 Count Neck 69 Pack of 2","494410010","49.45","2.0","","","Palatial Products","Dog Collars, Leashes & Harnesses","true","pk"
"ProductItem","2","Birds","","CS Sunflower Suet Nuggets Mega Box 8 lb","494519329","19.99","8.4","","","Walmart","Wild Bird Food","false","lb"
"ProductItem","1","Dogs","","Rapid Rewards Deluxe Dog Training Bag with Belt by Doggone Good Red","49455507","23.94","","","","The Tentex Group","Dog Apparel","true",""
"ProductItem","1","Farm Animals","","Animal Supply Company PN00041 Chicken Jerky Stix Medium","49489838","12.49","","","","canem llc","Chicken Feed","true",""
"ProductItem","1","Farm Animals","","Animal Supply Company PN00041 Chicken Jerky Stix Medium","49489838","16.19","","","","Valo Market","Chicken Feed","true",""
"ProductItem","1","Small Animals","","Oxbow Essentials Cavy Performance Young Guinea Pig Dry Food 10 lbs","49489855","18.27","10.0","","","Walmart","Guinea Pig Food","false","lb"
"ProductItem","1","Small Animals","","Oxbow Essentials Adult Rat Dry Food 3 lbs","49500855","16.92","3.0","4.8571","7","Little Family Members","Mouse & Rat Food & Treats","true","lb"
"ProductItem","1","Small Animals","","Oxbow Essentials Adult Rat Dry Food 3 lbs","49500855","17.99","3.0","4.8571","7","Beaver Creek Pet Supplies","Mouse & Rat Food & Treats","true","lb"
"ProductItem","1","Small Animals","","Oxbow Essentials Adult Rat Dry Food 3 lbs","49500855","20.27","3.0","4.8571","7","Piccard meds 4 pets Corp","Mouse & Rat Food & Treats","true","lb"
"ProductItem","1","Small Animals","","Oxbow Essentials Adult Rat Dry Food 3 lbs","49500855","21.99","3.0","4.8571","7","WB Sales","Mouse & Rat Food & Treats","true","lb"
"ProductItem","1","Dogs","","Petacc Float Coat Reflective Dog Life Jacket Adjustable Pet Life Vest with Large Buoyance Suitable for Medium Dogs Orrange M","495041277","24.38","","","","Walmart","Dog Apparel","false",""
"ProductItem","1","Small Animals","","2PK Fiesta 2 LB Max MouseRat Food Nutritionally Fortified Gourmet Diet","495146573","32.48","2.0","","","ADVENTURERS BAG","Mouse & Rat Food & Treats","true","pk"
"ProductItem","1","Horses","199.94","Amigo 3in1 Evolution Fly Sheet 81 AquaOrange","495152891","169.95","","","","Statelinetack","Horse Fly Sheets","true",""
"ProductItem","1","Dogs","38.99","Agptek Rechargeable 2 Dogs Training Shock Collar 100 Level Electronic Electric Trainer","49544021","31.99","","3.5806","31","AGPtek","Dog Training & Obedience","true",""
"ProductItem","1","Birds","","Mealworm Cake Wild Bird Food 20 oz","49550288","16.75","20.0","4.8","5","ProMax Commerce","Bird Food","true","oz"
"ProductItem","1","Birds","16.07","Mealworm Cake Wild Bird Food 20 oz","49550288","10.18","20.0","4.8","5","SIM Supply Inc","Bird Food","true","oz"
"ProductItem","1","Birds","","Mealworm Cake Wild Bird Food 20 oz","49550288","17.28","20.0","4.8","5","Independence Fulfillment Services","Bird Food","true","oz"
"ProductItem","1","Birds","","Mealworm Cake Wild Bird Food 20 oz","49550288","18.74","20.0","4.8","5","Samis Shop","Bird Food","true","oz"
"ProductItem","1","Birds","","Small Mealworm Snack Cake for Wild Birds 4 oz","49550289","7.37","4.0","5.0","1","ProMax Commerce","Bird Food","true","oz"
"ProductItem","1","Birds","13.81","Small Mealworm Snack Cake for Wild Birds 4 oz","49550289","8.31","4.0","5.0","1","SIM Supply Inc","Bird Food","true","oz"
"ProductItem","1","Birds","","Small Mealworm Snack Cake for Wild Birds 4 oz","49550289","9.15","4.0","5.0","1","Samis Shop","Bird Food","true","oz"
"ProductItem","1","Dogs","65.99","Dog Car Seat Cover with Storage Pocket Mesh Viewing design NonScratch Material and Waterproof Seat Anchors and Nonslip Backing Ideal for Dog TravelShort Long Travel Suit for Car and Truck","495513138","39.99","","","","Betteryourlife","Dog Carriers & Travel","true",""
"ProductItem","1","Dog Bark Control","719.99","Dogtra 2700TB TB Series Train and Beeper System","495650940","359.99","","5.0","1","iSave","","true",""
"ProductItem","1","Dogs","","AGPtek Rechargeable Waterproof 2 Dog Training Collar 100 Level Shock Vibra LCD Remote","49573236","34.99","","3.5","2","AGPtek","Dog Training & Obedience","true",""
"ProductItem","1","Dogs","27.99","AGPtek Wireless LCD digital Smart Electric Shock Remote Control Training Collar Pet System for 2 Dogs","49573239","26.47","","2.0","10","AGPtek","Dog Collars, Leashes & Harnesses","true",""
"ProductItem","1","Dogs","","AGPtek Remote Control 2 Dogs Training Shock Collar Training Transmitter With Individual Vibration","49573246","25.8","","2.8788","33","AGPtek","Dog Training & Obedience","true",""
"ProductItem","1","Dogs","","AGPtek Rechargeable LCD Remote Control Dog Training Collar with 100LV of Shock and Vibration","49573252","24.99","","3.5","14","AGPtek","Dog Training & Obedience","true",""
"ProductItem","1","Reptiles","","Tetrafauna MultiColor Turtle Island Floating Platform Medium","49575553","32.49","","5.0","1","Walmart","Turtle Docks","false",""
"ProductItem","1","Horses","","Kensington Fly Mask with Web Trim XLarge Natural","495759525","34.99","","","","Equestrian Couture","Horse Blankets & Fly Masks","true",""
"ProductItem","1","Horses","","Kensington Fly Mask with Web Trim XLarge Natural","495759525","34.99","","","","Statelinetack","Horse Blankets & Fly Masks","true",""
"ProductItem","1","Dogs","","Gen7Pets Roller Carrier Pet Carrier Medium Red Geometric","49576768","112.99","","4.25","4","Walmart","Dog Carriers & Travel","false",""
"ProductItem","1","Dogs","","Gen7Pets Roller Carrier Pet Carrier Medium Red Geometric","49576768","170.99","","4.25","4","DropAir","Dog Carriers & Travel","true",""
"ProductItem","1","Dogs","","New Dog Fence Collar for Invisible Fence Brand Pet Fencing Systems Better than the R21 Invisible Fence System Frequency 7k High by Perimeter Technologies","495786676","255.92","","","","Sharp Shoe","Dog Training & Obedience","true",""
"ProductItem","1","Horses","","High Country Plastics Horse Blanket Rack","49599471","20.0","","","","Western Direct","Horse Supplies","true",""
"ProductItem","1","Patio & Outdoor Decor","19.09","05 In Feeder Tube 12 Ft","496229301","14.04","","","","UnbeatableSale","Bird Feeders and Bird Houses","true",""
"ProductItem","1","Dogs","","Calm Paws Caring Collar with Calming Gel Patch for Dogs Medium 1 Count Neck 1216 Pack of 2","496352512","60.55","2.0","","","Palatial Products","Dog Collars, Leashes & Harnesses","true","pk"
"ProductItem","1","Purina Natural Pet Food","12.81","Purina Beyond Grain Free Natural Dry Cat Food Grain Free White Meat Chicken Egg Recipe 3 lb Bag","49651179","10.45","3.0","4.1228","24632","Walmart","","false","lb"
"ProductItem","1","Small Animals","","Small Pet Select Combo Pack for Rabbits 2nd Cutting Timothy Hay 20 lbs and Rabbit Food Pellets 10 lbs","496749980","58.92","10.0","","","Small Pet Select","Rabbit Food","true","lb"
"ProductItem","2","Cats","","TAILUP Authorized Dog Cat Carrier Bag Outdoor Tote Soft Shoulder Backpack Pink L","497322529","","","","","unknown","Cat Trees, Scratchers, & Beds","true",""
"ProductItem","1","Farm Animals","22.75","Seed Mealworm Treat Cake A highenergy treat to attract bluebirds chickadees woodpeckers and more By Kaytee","497829835","13.79","","","","CamelCome","Chicken Treats","true",""
"ProductItem","1","Dogs","","10 Pack 4LR44 476A PX28A A544 K28A L1325 Dog Collar 6V PetStandard Brand","497864246","6.89","10.0","4.25","8","EA Distribution Inc","Dog Training & Obedience","true","pk"
"ProductItem","1","Farm Animals","","Manna Pro Organic Start MultiSpecies Milk Replacer 4lb","497978511","44.99","4.0","","","Walmart","Livestock Feed","false","lb"
"ProductItem","1","Dogs","","Pet Dog Puppy Snowflake Knit Sweater Hoody Clothes Costume Gifts","498163409","9.99","","","","Walmart","Dog Costumes & Clothing","false",""
"ProductItem","2","Dogs","15.57","Summer Pet Dog Cooling Vest Outdoor Sunscreen Coat Prevent Sunstroke Pet Clothing","498214660","14.42","","","","All Clearance","Dog Apparel","true",""
"ProductItem","1","Reptiles","","Aquatic Foods Freeze Dried Mealworms Ideal for Large Fish All Turtles Birds Hamsters Sugar Gliders and More 18lb","498329195","6.59","","5.0","1","Aquatic Foods Blackworm Co","Turtle Food","true",""
"ProductItem","1","Dogs","","Pet Life WuffRider Brown Leather Dog Bomber Jacket XSmall 8 Neck to Tail Pack of 6","498375593","110.53","6.0","","","Palatial Products","Dog Costumes & Clothing","true","pk"
"ProductItem","1","Dogs","","Ol Roy Complete Nutrition Adult Dry Dog Food 50 lb","498497622","19.98","50.0","4.5392","523","Walmart","Dog Food & Treats","false","lb"
"ProductItem","1","Small Animals","","Mazuri Rat Mouse Food 2lbs","498612118","26.24","","","","Amazing Odyssey Inc","Mouse & Rat Food & Treats","true",""
"ProductItem","1","Fish","","Galapagos Sinkable Driftwood Natural Medium Large 1416in","49862250","17.6","","","","Walmart","Aquarium Decorations & Plants","false",""
"ProductItem","1","Dogs","","Calm Paws Caring Collar with Calming Gel Patch for Dogs XSmall 1 Count Neck 69 Pack of 4","498955821","88.32","4.0","","","Palatial Products","Dog Collars, Leashes & Harnesses","true","pk"
"ProductItem","1","Cats","","NutriVet PetEase Paw Gel for Cats","499052356","20.07","","","","Palatial Products","Cat Health & Wellbeing","true",""
"ProductItem","1","Reptiles","","Aqua Culture Adult Bearded Dragon Trail Mix Premium Pellet Food 29 oz","499091695","5.64","2.9","","","Walmart","Bearded Dragon Supplies","false","oz"
"ProductItem","1","Garden Center","","SeedRanch Kentucky 31 Tall Fescue Grass Seed 5 Lbs","499091808","20.5","5.0","","","Dibbs Farms","Plants, Flowers, Trees","true","lb"
"ProductItem","1","Cats","","PetArmor Plus Flea Tick Prevention for Cats Over 15 lbs 6 Treatments","49911400","39.46","1.5","3.523","434","Walmart","Cat Flea and Tick Supplies","false","lb"
"ProductItem","1","Appliances","15.95","Hoover Expert Pet Carpet Washer Detergent Solution 64 oz AH15072","49920641","15.06","64.0","4.0435","23","Walmart","Vacuums, Steamers & Floor Care","false","fl-oz"
"ProductItem","1","Appliances","","Hoover Expert Pet Carpet Washer Detergent Solution 64 oz AH15072","49920641","34.83","64.0","4.0435","23","The Factory Depot","Vacuums, Steamers & Floor Care","true","fl-oz"
"ProductItem","1","Appliances","","Hoover Expert Pet Carpet Washer Detergent Solution 128 oz AH15075","49920643","24.43","128.0","4.0435","23","Walmart","Vacuums, Steamers & Floor Care","false","oz"
"ProductItem","1","Sports","","66 HILASON 1200D WINTER WATERPROOF POLY HORSE BLANKET BELLY WRAP GREEN BLACK","499236858","84.99","","","","Tackxas Saddle Leather Superstore","Equestrian Gear","true",""
"ProductItem","1","Small Animals","","Vitakraft VitaSmart Complete Nutrition Rat Mouse Gerbil Food 2 lbs Pack of 10","499239999","66.24","10.0","","","Palatial Products","Mouse & Rat Food & Treats","true","pk"
"ProductItem","2","Dogs","","Vibrant Life Red Adjustable Collar for Dogs XSmall","499246844","0.98","1.0","5.0","1","Walmart","Dog Collars, Leashes & Harnesses","false","cnt"
